label,latitude,longitude,year,example_path
2,-4.214473536603443,123.12634016586716,2006,train_test_data/train/985.png
0,-0.9486645481343358,110.63410058460514,2013,train_test_data/train/2297.png
0,-1.89026535165766,112.39251489846492,2009,train_test_data/train/1648.png
0,-1.6082791785050568,102.72201030128102,2007,train_test_data/train/224.png
2,0.7145739863328793,122.92294438251712,2006,train_test_data/train/687.png
0,-1.1800059192667731,114.09316105121503,2006,train_test_data/train/313.png
0,-2.2781594322950265,112.88453334580927,2006,train_test_data/train/1100.png
1,-0.9978287975626732,103.31448268686044,2016,train_test_data/train/1619.png
0,-1.811279566106345,113.65831287361618,2003,train_test_data/train/2175.png
0,-1.8167342204911563,132.43462832458445,2015,train_test_data/train/664.png
0,2.4099299396066742,98.55949550401598,2006,train_test_data/train/329.png
0,-1.3787979971673874,116.34169477463642,2009,train_test_data/train/2166.png
0,-1.9709564423148769,111.70478611978236,2010,train_test_data/train/837.png
0,-2.8614178019613954,107.61572778427184,2010,train_test_data/train/2149.png
0,1.322413623295608,101.86068638525336,2004,train_test_data/train/1184.png
0,-2.975878782645225,113.91980872218817,2008,train_test_data/train/1214.png
2,-3.522097330648416,116.14877540409876,2004,train_test_data/train/2277.png
0,-7.398316574772504,140.5218025031175,2012,train_test_data/train/276.png
0,-0.4171322005250795,109.87070690152213,2014,train_test_data/train/386.png
2,-2.776215341000824,121.63151517174818,2011,train_test_data/train/2099.png
0,0.3558568696935558,101.42253543871055,2008,train_test_data/train/1510.png
0,0.0414333088524813,101.49754212283072,2010,train_test_data/train/2053.png
1,-2.3132777507702533,112.7125333532712,2016,train_test_data/train/50.png
2,-1.2162758193800258,120.18164098295954,2004,train_test_data/train/1062.png
0,-2.112326775683876,111.23824160102018,2006,train_test_data/train/2324.png
2,1.0179240838267192,100.68295628791316,2005,train_test_data/train/398.png
0,-0.9601148084104236,101.80514959304894,2002,train_test_data/train/1775.png
0,-0.7171391822765479,109.839657104693,2011,train_test_data/train/634.png
1,-1.384198150755758,113.2072641564893,2014,train_test_data/train/935.png
0,-0.6640900998034581,115.609928295192,2008,train_test_data/train/1465.png
1,-2.114315044772064,103.2851472645682,2015,train_test_data/train/139.png
0,-0.5972716732767702,110.34930102952158,2013,train_test_data/train/1902.png
2,-0.8595425255741765,102.58075204942764,2010,train_test_data/train/972.png
2,-4.190066923533808,122.22340469720488,2011,train_test_data/train/1144.png
0,-0.3872262908457182,110.3811132727992,2014,train_test_data/train/1108.png
0,0.730319482521369,102.10643860716633,2002,train_test_data/train/801.png
0,0.8514742980302972,102.07296062017728,2011,train_test_data/train/1715.png
0,-1.569382524237921,103.31021026099508,2015,train_test_data/train/992.png
0,1.4156019612212751,98.89238288311992,2014,train_test_data/train/1455.png
0,0.7907338836426243,111.83847910080708,2012,train_test_data/train/1663.png
0,1.2197948155913927,118.00952291809963,2016,train_test_data/train/1140.png
2,2.0129723524485312,100.77184575329905,2012,train_test_data/train/2317.png
0,-2.0285574590794617,102.692728687147,2009,train_test_data/train/1190.png
0,-2.0760353089026315,111.84941568877844,2013,train_test_data/train/1166.png
0,1.3727166064054972,118.26307240704244,2016,train_test_data/train/186.png
0,4.212620621072038,117.3221505712871,2006,train_test_data/train/1703.png
2,-2.7912713926287163,140.59990534003526,2010,train_test_data/train/2136.png
2,1.456576539549142,128.37078123666262,2016,train_test_data/train/2151.png
0,0.8525918863222793,102.00335326644992,2008,train_test_data/train/2038.png
0,-1.4046725178860442,110.23766769190156,2014,train_test_data/train/618.png
2,-0.2841017383740978,101.85820741549637,2011,train_test_data/train/1406.png
0,-3.782440460653662,116.11585091200192,2010,train_test_data/train/462.png
0,4.4954632878540455,96.2331990148762,2010,train_test_data/train/1033.png
2,-0.3514690760413394,109.64141773315596,2006,train_test_data/train/1092.png
2,-4.856788102100211,103.70658458197155,2008,train_test_data/train/2177.png
0,0.1512491539756665,102.6681649671916,2009,train_test_data/train/1205.png
2,0.6579313544254078,124.04743360262964,2016,train_test_data/train/1786.png
0,-1.1383225888156323,115.04837137051962,2003,train_test_data/train/1421.png
2,1.118678180412792,101.1260288722073,2006,train_test_data/train/804.png
0,0.2342094420255236,101.85474516075652,2005,train_test_data/train/924.png
2,0.603537899958132,124.22324264183088,2002,train_test_data/train/541.png
2,-1.9908615740751248,102.01300446108984,2014,train_test_data/train/993.png
0,-3.4739053316745525,115.6120979361552,2010,train_test_data/train/1497.png
2,-2.4373902835155503,120.973466407679,2011,train_test_data/train/1611.png
0,-1.7989463116636202,110.26030794379318,2010,train_test_data/train/2118.png
0,0.4639189136100077,99.15774768235642,2009,train_test_data/train/803.png
1,-2.5053276265192137,111.26302656683426,2016,train_test_data/train/617.png
1,-2.11493027995832,110.23161145844044,2015,train_test_data/train/543.png
0,-1.36256774674133,103.09737609067524,2007,train_test_data/train/853.png
2,-2.9453215621165705,119.16417246854267,2014,train_test_data/train/581.png
0,0.911290329394788,99.03100691295292,2014,train_test_data/train/1327.png
0,-1.990995057711049,103.91940277092075,2011,train_test_data/train/2218.png
0,-0.0551433313266534,110.9547738725172,2008,train_test_data/train/59.png
1,-1.4164815478738493,121.17161244041972,2015,train_test_data/train/1961.png
0,1.4834973366822937,98.83401397789714,2009,train_test_data/train/1872.png
1,-1.7458716341388103,115.297408464031,2012,train_test_data/train/879.png
0,0.3241278116005771,101.60516673653684,2004,train_test_data/train/575.png
0,0.4387277913582188,111.63715622947124,2010,train_test_data/train/1815.png
2,1.102190442659086,101.00298718195634,2012,train_test_data/train/1090.png
0,-2.1653523330905142,100.86446484715906,2005,train_test_data/train/1347.png
1,-2.1013864381114606,110.14442846456438,2015,train_test_data/train/1377.png
2,-0.8757973444558655,135.95420486829374,2016,train_test_data/train/1876.png
2,4.1048976712454746,96.9418947490557,2007,train_test_data/train/1859.png
2,-1.9920377509480864,124.40304920749674,2014,train_test_data/train/1900.png
0,-0.0125546265781113,101.57961484929172,2013,train_test_data/train/1299.png
0,0.9575266354543834,101.930360874623,2010,train_test_data/train/1423.png
0,-2.2224712852213853,112.82763195813452,2009,train_test_data/train/742.png
0,1.8864909352440973,100.57357032969956,2009,train_test_data/train/2320.png
2,-0.5877467980241581,102.82539568322431,2009,train_test_data/train/362.png
2,-0.0959737106291682,100.04474437169225,2007,train_test_data/train/22.png
0,-0.3931082047551969,110.2838158564629,2008,train_test_data/train/180.png
0,0.7463195345168179,102.40509037388684,2012,train_test_data/train/209.png
0,-1.1223335942568398,115.03776581768469,2007,train_test_data/train/1447.png
0,0.6648659716130916,102.86352659296878,2007,train_test_data/train/1998.png
0,3.3198339809817057,117.16711569925512,2006,train_test_data/train/2289.png
2,-0.943253333809548,102.2514575948328,2015,train_test_data/train/1532.png
0,1.808608782906297,101.11359432201246,2011,train_test_data/train/1130.png
2,0.1737627586713364,99.52290591417734,2004,train_test_data/train/1332.png
0,0.640554278687959,99.19664224775,2002,train_test_data/train/2084.png
0,-0.7263339572616933,102.74389222833254,2008,train_test_data/train/303.png
0,-1.3917517928381318,116.36574069545355,2013,train_test_data/train/2129.png
0,3.827167576788169,116.75122575017495,2015,train_test_data/train/142.png
0,-0.4046434105978151,102.336199081113,2007,train_test_data/train/1321.png
0,2.407606820761226,98.60978516164631,2012,train_test_data/train/967.png
2,-0.8809880987330929,111.41182335693767,2015,train_test_data/train/164.png
1,-3.523636603413205,116.14728014533642,2012,train_test_data/train/2156.png
0,0.5656788103504125,102.048030968469,2002,train_test_data/train/2010.png
0,1.256496223644257,100.651352384366,2009,train_test_data/train/1645.png
2,1.5599042147520696,109.29875129076105,2012,train_test_data/train/1292.png
1,-0.3326517390611736,109.5238142226962,2014,train_test_data/train/1354.png
0,-0.317141586653204,109.55124353523796,2013,train_test_data/train/1077.png
2,-2.2734599044565966,101.87124392312823,2016,train_test_data/train/1074.png
0,-1.2811619355785548,101.54208489798916,2006,train_test_data/train/246.png
0,-2.668767671483724,104.61894710677542,2009,train_test_data/train/607.png
0,-1.11311113595799,103.0826152927858,2006,train_test_data/train/1020.png
0,1.0040055709903786,100.73204594150955,2005,train_test_data/train/1186.png
0,4.143501010585221,117.24482456652149,2003,train_test_data/train/1456.png
0,0.5816543488312746,102.33994818033408,2004,train_test_data/train/1916.png
2,-0.1318801725396945,102.31091344712704,2003,train_test_data/train/86.png
0,-1.936857670198564,104.13947851709442,2010,train_test_data/train/1147.png
2,-1.7274848178502442,119.43717048338658,2013,train_test_data/train/498.png
0,-1.4479160269132694,110.22879804822126,2010,train_test_data/train/1045.png
0,1.1162271115547175,100.76030302572816,2004,train_test_data/train/2333.png
0,3.5685796561172083,116.98281566966172,2012,train_test_data/train/1937.png
0,-1.2470707925742197,116.43828534266872,2012,train_test_data/train/1944.png
0,-0.8490557402706695,113.93506887421992,2010,train_test_data/train/816.png
0,1.5152816583327111,101.59688010701105,2002,train_test_data/train/2314.png
0,-0.7331342118393718,109.83653133876211,2001,train_test_data/train/166.png
1,-1.6655276613404206,128.1211044868538,2015,train_test_data/train/1496.png
0,1.063548434101465,111.20612480195189,2007,train_test_data/train/1863.png
2,-6.764616251300295,106.26252344225392,2009,train_test_data/train/1785.png
2,1.7837674016456055,101.73038808657834,2013,train_test_data/train/1443.png
2,-4.627611245043363,121.71034608091,2001,train_test_data/train/134.png
1,-2.334838886385819,114.3039338807062,2016,train_test_data/train/1948.png
0,1.2054441174953183,99.11967786629415,2003,train_test_data/train/796.png
0,0.2299948597887694,100.65702994447112,2001,train_test_data/train/1741.png
0,0.9237011270216822,100.6704069094759,2009,train_test_data/train/834.png
2,-1.6285271114323734,105.55360387520392,2008,train_test_data/train/1678.png
0,-2.053169365463413,111.83491241360888,2002,train_test_data/train/1177.png
0,-1.2103681543114737,131.2383964363097,2014,train_test_data/train/263.png
2,1.8018381619986747,100.89220232687698,2002,train_test_data/train/2040.png
0,-2.1446633607110543,111.998195880938,2006,train_test_data/train/1473.png
0,-0.743447994956754,110.33511699051157,2008,train_test_data/train/802.png
0,-2.49060096349902,139.88665958959498,2014,train_test_data/train/1042.png
0,-4.385164549098266,122.27058606723736,2016,train_test_data/train/1930.png
1,0.6870671253217097,128.22567218885146,2015,train_test_data/train/1159.png
0,2.078271232266398,101.23544256817736,2010,train_test_data/train/682.png
0,-0.8984022928167034,103.16573233324274,2002,train_test_data/train/130.png
2,0.2588854941081108,99.9880319311752,2013,train_test_data/train/528.png
0,-1.6458604392143692,102.74396395901503,2009,train_test_data/train/1246.png
2,-1.8113100275397056,104.14780136872751,2013,train_test_data/train/1277.png
0,0.4043911603466164,101.9879501903813,2010,train_test_data/train/1500.png
1,-3.0195749500256754,112.87092537448363,2014,train_test_data/train/2075.png
0,-0.4003855169703524,110.14045931024596,2008,train_test_data/train/1008.png
0,1.2895405921722216,109.87159248886744,2009,train_test_data/train/361.png
0,2.082927461405912,98.26262374502792,2003,train_test_data/train/858.png
2,-4.355535782367857,121.8826329389188,2004,train_test_data/train/1637.png
0,0.7394174785448189,109.86299712798817,2007,train_test_data/train/482.png
0,-4.329495607835133,121.54628701010328,2005,train_test_data/train/297.png
2,-2.2924606394231053,119.32103225652506,2015,train_test_data/train/661.png
0,0.5220323916644618,111.83838947716544,2011,train_test_data/train/965.png
2,-0.8472879808334127,115.43239002165213,2015,train_test_data/train/2210.png
2,-0.3460338743250118,127.14300882209228,2013,train_test_data/train/789.png
0,0.353895870891265,102.2666626652374,2005,train_test_data/train/471.png
0,-0.8105356831105567,109.7549443060638,2014,train_test_data/train/662.png
0,-1.1832998196748965,113.9823880043489,2011,train_test_data/train/1720.png
2,-2.7794119359110403,121.65868172313212,2016,train_test_data/train/2217.png
2,-3.0267076574658778,112.98974564955836,2016,train_test_data/train/1817.png
2,1.9819867987448296,100.86313851389386,2011,train_test_data/train/2346.png
2,1.3226948936650416,100.65197928036596,2010,train_test_data/train/1118.png
2,3.3936886080727096,117.01729170943992,2008,train_test_data/train/1759.png
0,2.1475780983952344,117.21464863894649,2014,train_test_data/train/1554.png
